id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
529,42,female,118089,widowed,4,phd,48,average,7641,home
530,41,female,97478,widowed,0,bachelor,15,good,9023,personal
531,49,female,137151,single,5,master,31,average,6768,car
532,27,female,128213,single,4,master,25,good,2741,car
533,56,female,108179,single,0,bachelor,36,average,3463,car
534,66,male,82501,widowed,1,master,8,average,2914,education
535,57,male,133973,divorced,2,bachelor,7,average,1974,personal
536,68,male,140550,widowed,4,bachelor,21,average,5357,education
537,60,male,98846,widowed,4,phd,12,average,398,home
538,69,male,96339,divorced,3,phd,38,good,6071,personal
539,40,male,114728,married,1,bachelor,31,good,9798,education
540,52,male,135881,divorced,5,bachelor,30,average,9991,home
541,28,female,59725,divorced,3,master,41,good,8867,business
542,51,female,105977,single,2,master,9,good,9018,education
543,48,female,90838,married,1,bachelor,19,average,6887,home
544,66,male,51034,divorced,5,bachelor,36,good,4323,car
545,24,male,89214,single,5,phd,19,average,7120,education
546,60,male,137300,single,0,phd,44,average,165,home
547,19,female,134066,divorced,5,phd,9,average,1036,home
548,51,male,85909,married,1,bachelor,12,good,9166,car
549,70,female,147064,married,0,bachelor,4,average,5180,car
550,59,female,148558,widowed,1,bachelor,10,good,2991,home
551,27,female,145044,married,0,bachelor,44,average,1557,home
552,47,male,91858,married,3,bachelor,30,good,7362,home
553,39,male,110699,married,4,phd,13,average,9561,education
554,26,female,146644,married,0,bachelor,18,good,3193,car
555,66,female,129173,single,5,phd,32,average,7277,business
556,68,male,87645,divorced,5,phd,28,good,273,business
557,56,male,124554,married,2,master,36,average,1540,car
558,19,male,119076,widowed,5,bachelor,36,good,429,car
559,18,male,114564,widowed,1,phd,26,good,2196,home
560,48,female,90512,divorced,1,phd,29,average,6328,personal
561,20,female,72976,married,5,phd,4,good,5583,home
562,60,male,71635,single,4,master,23,good,2244,home
563,22,male,88686,single,2,bachelor,20,average,6999,business
564,40,female,127678,married,3,phd,46,average,4946,car
565,33,male,88498,divorced,2,bachelor,47,good,4435,car
566,44,male,60939,widowed,5,master,43,average,8926,personal
567,55,male,115933,divorced,5,phd,15,average,5458,business
568,32,male,100063,single,1,master,3,good,7472,car
569,33,male,93107,married,3,phd,16,average,6415,personal
570,29,female,104574,single,1,master,50,good,6531,education
571,32,female,135758,widowed,5,master,46,average,2283,personal
572,39,male,77653,single,4,master,41,good,9541,education
573,65,male,98448,divorced,4,bachelor,33,average,3574,business
574,57,female,86966,widowed,3,phd,35,average,2896,personal
575,67,female,148539,married,3,phd,4,good,5196,business
576,65,female,120182,single,1,phd,40,average,9014,education
577,60,female,71745,married,0,master,41,average,62,business
578,28,male,98712,divorced,3,phd,12,good,2787,business
579,38,female,139576,single,4,bachelor,20,good,892,home
580,32,female,148111,divorced,1,master,21,good,9918,home
581,28,male,129846,widowed,3,phd,4,average,2245,business
582,70,female,63609,single,3,bachelor,18,good,1261,business
583,50,male,113056,married,0,phd,12,good,3884,personal
584,24,male,114545,divorced,4,master,39,average,3682,car
585,62,female,77901,divorced,1,phd,36,good,2738,car
586,35,male,98847,divorced,1,phd,36,average,1712,business
587,35,male,133218,married,1,phd,50,good,8587,personal
588,41,female,111575,divorced,0,bachelor,30,good,7414,education
589,66,male,137128,divorced,3,master,46,average,9025,car
590,59,male,97056,married,5,bachelor,13,good,3436,personal
591,30,female,59781,divorced,0,phd,35,good,9830,car
592,50,female,101811,divorced,5,phd,22,good,9566,home
593,39,male,126668,single,2,master,29,average,4516,home
594,33,female,60320,single,3,master,26,average,138,education
595,55,female,60941,divorced,0,phd,34,good,2706,education
596,31,male,84429,married,5,master,4,average,1427,car
597,54,female,98691,divorced,5,master,24,good,4317,business
598,19,male,53519,widowed,5,bachelor,20,good,2371,business
599,21,male,105659,widowed,3,bachelor,3,average,7760,home
600,37,male,73629,single,4,phd,35,good,5354,personal
601,30,female,124124,widowed,5,phd,11,average,3312,home
602,63,male,93226,single,2,bachelor,23,average,4441,personal
603,56,male,64781,divorced,4,phd,10,good,2132,car
604,53,male,106839,divorced,3,bachelor,45,average,2222,education
605,48,male,83409,widowed,2,master,5,average,3030,personal
606,21,female,120789,married,1,master,46,good,4583,personal
607,41,female,149292,married,1,master,30,good,2788,personal
608,51,female,121375,widowed,1,master,10,average,7157,education
609,62,male,58231,divorced,5,bachelor,8,good,6950,car
610,18,female,62720,widowed,5,phd,34,average,7171,car
611,59,female,149021,widowed,5,phd,8,good,3808,home
612,47,male,98629,married,2,master,8,good,6811,home
613,53,male,116481,widowed,1,phd,13,average,4793,car
614,22,female,129800,single,2,bachelor,32,good,1375,personal
615,27,female,99722,widowed,2,bachelor,42,good,156,personal
616,47,female,68263,widowed,1,bachelor,46,good,6509,business
617,55,female,147816,widowed,4,phd,37,average,6155,education
618,64,male,93429,single,5,master,7,good,3574,education
619,34,female,105035,single,0,bachelor,7,good,2505,education
620,55,male,51126,widowed,4,bachelor,35,average,276,business
621,70,female,79527,married,2,master,23,good,413,education
622,41,female,63830,married,5,master,50,good,3947,personal
623,50,female,113903,widowed,4,phd,13,average,3919,personal
624,44,female,65196,single,3,phd,27,good,6707,personal
625,49,female,81555,divorced,5,phd,3,good,1047,business
626,70,male,136759,divorced,5,phd,47,good,7839,car
627,35,male,69282,married,4,phd,21,average,438,home
628,38,male,149952,married,4,phd,12,average,5772,personal
629,55,female,143047,widowed,3,phd,8,good,4092,business
630,33,female,121646,widowed,2,bachelor,27,good,5958,education
631,50,female,99862,widowed,5,master,41,good,8983,home
632,38,male,128302,divorced,5,bachelor,19,average,7821,home
633,42,female,85290,single,1,master,6,average,7193,education
634,69,female,81787,single,2,phd,19,good,3218,car
635,27,male,132532,married,3,bachelor,25,average,9976,car
636,34,male,141929,married,2,bachelor,40,good,1440,car
637,59,male,124097,married,0,bachelor,15,good,9291,home
638,27,male,125433,divorced,3,bachelor,21,good,6248,home
639,25,male,114282,married,5,phd,22,average,6695,car
640,23,male,105942,single,0,master,22,average,4545,personal
641,68,male,111801,married,2,phd,37,good,5679,home
642,66,female,51208,married,0,bachelor,22,average,7870,education
643,57,female,92996,widowed,5,master,19,average,5839,home
644,47,male,108766,divorced,3,bachelor,11,average,931,home
645,70,female,104324,married,5,bachelor,50,average,653,business
646,40,female,83091,divorced,4,master,24,average,4918,business
647,40,male,83741,divorced,1,master,14,average,5225,personal
648,49,female,134607,divorced,4,master,39,average,3063,car
649,36,male,96408,single,4,master,18,good,209,car
650,21,male,88862,widowed,5,bachelor,29,average,3764,business
651,34,female,80500,divorced,3,bachelor,39,average,1181,car
652,22,female,132131,married,1,bachelor,40,good,8120,home
653,24,male,81845,married,2,bachelor,43,good,7592,home
654,58,male,124833,widowed,4,master,46,good,289,business
655,41,female,137525,married,4,phd,40,average,6215,education
656,61,male,90021,single,2,bachelor,22,good,4991,car
657,22,female,133577,widowed,4,master,36,good,6319,personal
658,26,male,139361,divorced,3,bachelor,50,average,3814,education
659,46,male,84879,married,0,master,41,good,6477,education
660,62,female,54345,divorced,2,bachelor,40,average,8023,home
661,20,female,68050,married,4,phd,43,good,2756,car
662,39,female,64665,divorced,3,bachelor,21,average,514,business
663,18,female,119884,widowed,1,master,36,average,2391,home
664,38,female,110432,widowed,3,phd,21,average,6647,car
665,24,male,65056,single,2,phd,15,average,905,personal
666,51,male,131264,divorced,2,master,35,good,2964,personal
667,48,male,133317,divorced,0,bachelor,44,good,683,home
668,56,male,103873,married,5,master,25,average,6026,home
669,31,female,56353,married,4,master,10,good,5484,business
670,46,male,143260,divorced,3,master,49,good,9819,car
671,19,female,65744,single,3,bachelor,12,good,7166,education
672,23,female,55175,divorced,2,bachelor,49,average,3547,car
673,18,male,76346,divorced,2,bachelor,30,good,2315,education
674,69,female,114248,widowed,0,master,9,good,7023,car
675,31,male,142368,widowed,4,phd,43,average,5591,business
676,25,female,85887,single,1,bachelor,45,average,1391,business
677,47,male,129706,single,5,bachelor,23,average,3251,home
678,31,male,62125,single,3,phd,21,good,1685,education
679,64,female,111175,single,1,bachelor,34,good,1344,home
680,58,female,95667,widowed,0,master,12,good,2038,business
681,70,male,82872,married,0,master,10,good,9299,personal
682,48,female,135490,divorced,2,bachelor,21,good,2679,car
683,53,female,103717,married,3,master,6,good,3086,education
684,40,male,51767,single,2,master,46,average,8972,business
685,64,male,53594,married,1,master,34,average,4072,car
686,18,female,112431,single,5,phd,8,average,7490,personal
687,40,male,83927,single,0,bachelor,44,average,1012,personal
688,30,male,104593,divorced,0,bachelor,49,good,5182,home
689,47,male,124913,divorced,5,bachelor,14,good,6582,home
690,50,female,91186,married,4,master,4,average,6593,education
691,45,female,129502,divorced,5,phd,17,average,5829,education
692,52,male,147739,divorced,3,bachelor,18,good,4224,business
693,45,male,57223,married,4,bachelor,7,good,6114,car
694,21,male,137009,widowed,2,phd,21,good,5047,car
695,55,male,108347,widowed,1,bachelor,20,average,9799,home
696,66,male,133565,widowed,1,bachelor,42,good,5516,car
697,18,female,130383,single,2,phd,9,average,1188,education
698,40,male,81490,single,3,bachelor,38,average,690,education
699,48,male,141918,single,4,phd,25,good,6692,personal
700,23,female,141871,single,2,bachelor,9,good,1184,car
701,21,male,142036,single,0,master,42,average,7416,car
702,47,male,140709,single,0,master,27,good,3634,car
703,50,female,149822,married,3,master,20,good,8494,business
704,48,male,136215,single,2,bachelor,16,average,138,car
705,39,female,101842,married,5,phd,47,average,6024,business
706,64,male,107747,married,1,phd,49,good,7164,car
707,44,male,106084,married,1,phd,44,good,6031,home
708,70,male,147065,married,2,master,29,average,1772,education
709,50,female,77278,widowed,4,master,44,average,6482,business
710,39,male,99570,divorced,4,master,47,good,5907,education
711,24,female,136902,single,0,bachelor,36,good,1041,car
712,53,male,62464,married,0,master,49,average,1109,car
713,46,male,89081,divorced,5,phd,46,average,2404,car
714,36,female,116304,single,2,bachelor,37,average,2198,car
715,44,female,51742,single,2,phd,23,good,4303,education
716,48,male,122428,married,4,bachelor,49,good,4378,personal
717,58,female,109795,married,2,phd,29,average,2458,home
718,62,female,74433,widowed,3,master,28,good,2472,home
719,20,male,69233,married,2,bachelor,47,average,5932,personal
720,26,female,64656,widowed,4,master,22,good,1268,business
721,29,male,118909,widowed,0,master,26,good,1021,personal
722,67,female,80504,divorced,4,phd,4,good,5886,business
723,38,male,57321,married,4,master,27,average,7981,home
724,63,male,97802,single,2,master,25,average,2473,car
725,43,male,134641,married,3,phd,33,good,823,business
726,31,female,123117,single,0,bachelor,8,good,4873,car
727,33,male,112404,married,1,phd,17,good,1156,education
728,31,male,56550,single,5,master,14,good,3559,personal
729,57,female,98483,widowed,5,phd,35,good,6677,home
730,33,female,120351,widowed,0,phd,19,average,5728,education
731,30,male,115270,widowed,5,phd,17,average,9770,personal
732,44,female,120628,single,2,bachelor,19,average,4938,education
733,63,female,120346,single,3,phd,42,good,3788,personal
734,32,male,74008,divorced,0,phd,27,good,3604,personal
735,65,male,85612,married,4,phd,11,good,6522,car
736,55,male,97004,divorced,2,bachelor,48,average,7149,education
737,32,female,107504,married,2,phd,22,good,4340,home
738,68,male,138243,divorced,5,phd,33,good,9507,education
739,48,female,119089,married,0,bachelor,17,average,7468,education
740,27,male,56199,married,4,master,35,good,3454,education
741,25,male,123616,single,3,bachelor,22,good,7467,business
742,51,male,102960,divorced,0,phd,5,average,4968,car
743,41,female,81800,divorced,1,bachelor,28,good,1973,education
744,27,female,93052,divorced,5,bachelor,38,good,1072,home
745,42,male,102975,divorced,2,phd,22,average,7164,business
746,28,female,149155,divorced,0,master,6,average,3014,business
747,59,male,106638,widowed,1,phd,4,average,1772,personal
748,30,male,91760,divorced,4,master,22,good,4263,home
749,67,female,90522,married,5,bachelor,43,good,7655,car
750,61,female,105615,divorced,3,master,15,average,5476,home
751,64,male,142173,married,4,bachelor,44,average,3205,personal
752,69,female,114184,divorced,2,master,8,good,9347,car
753,20,female,71347,divorced,5,master,15,good,998,education
754,23,female,133488,widowed,4,master,19,good,4435,education
755,30,male,92250,single,5,phd,47,average,6714,business
756,70,male,71505,married,2,bachelor,10,average,45,education
757,70,male,143764,single,0,bachelor,23,good,6611,home
758,34,female,89100,widowed,5,master,18,good,2472,education
759,30,female,88492,single,2,master,29,good,1316,home
760,67,male,108217,married,3,phd,36,average,9701,business
761,31,male,83517,divorced,2,bachelor,33,average,1062,home
762,33,female,59034,single,0,master,43,average,1940,business
763,26,male,141458,married,3,bachelor,17,good,8803,personal
764,33,female,124045,married,5,bachelor,29,good,6030,business
765,57,male,87446,married,2,bachelor,14,average,9770,car
766,37,male,109294,divorced,0,master,7,good,2181,business
767,24,male,129960,widowed,2,phd,16,average,5235,car
768,26,female,114895,widowed,3,bachelor,47,good,4900,car
769,32,female,104838,divorced,4,phd,23,average,2051,education
770,45,female,139694,divorced,5,bachelor,4,average,6326,business
771,27,female,62976,widowed,2,phd,13,average,1063,education
772,19,male,74765,single,3,bachelor,49,average,8586,home
773,19,female,111977,single,2,phd,43,average,5668,business
774,64,male,70161,married,0,master,3,good,8299,home
775,23,female,68502,single,0,phd,47,good,7006,education
776,43,male,79852,married,5,master,5,good,5424,personal
777,31,male,59108,married,4,master,22,average,6979,education
778,58,female,136564,widowed,2,phd,18,average,303,home
779,28,female,54575,widowed,0,phd,49,average,3432,car
780,61,male,74624,married,3,master,5,average,1758,home
781,21,female,134596,divorced,2,phd,11,average,6995,personal
782,44,female,136369,single,3,master,43,average,9910,education
