id,age,gender,annual_income,marital_status,num_children,education,years_of_employment,credit_history,current_debt,loan_purpose
493,64,female,26382,single,3,high_school,0,poor,35985,education
494,19,female,39085,widowed,4,high_school,1,poor,13272,home
495,67,female,35033,widowed,5,high_school,1,poor,31878,home
496,38,female,22166,divorced,4,high_school,2,poor,27998,education
497,39,female,33803,single,5,high_school,1,poor,37683,education
498,53,female,30665,married,3,high_school,0,poor,31383,business
499,20,male,21645,widowed,2,high_school,2,poor,39272,business
500,50,female,42440,married,2,high_school,0,poor,39680,business
501,56,male,20254,divorced,2,high_school,0,poor,19238,car
502,52,female,26505,married,1,high_school,2,poor,39076,business
503,38,female,48863,widowed,1,high_school,0,poor,10440,home
504,55,male,27333,single,1,high_school,2,poor,12778,education
505,67,male,39803,divorced,0,high_school,0,poor,24153,home
506,45,female,36670,single,5,high_school,2,poor,41321,personal
507,19,female,30010,married,1,high_school,0,poor,46731,personal
508,59,male,32277,widowed,2,high_school,1,poor,33554,education
509,70,female,45881,divorced,1,high_school,1,poor,46595,education
510,26,female,21289,widowed,3,high_school,1,poor,43069,home
511,23,female,42758,single,2,high_school,0,poor,48798,home
512,67,female,41135,divorced,3,high_school,2,poor,12326,personal
513,28,male,34278,widowed,4,high_school,0,poor,47430,education
514,32,female,36728,widowed,3,high_school,1,poor,39757,home
515,42,male,32615,divorced,5,high_school,2,poor,29942,car
516,56,female,43817,divorced,1,high_school,2,poor,16119,education
517,43,female,35027,single,3,high_school,1,poor,29141,personal
518,63,female,21978,married,4,high_school,2,poor,47607,home
519,48,male,32871,single,0,high_school,1,poor,19042,car
520,65,male,28617,single,2,high_school,2,poor,46796,home
521,40,female,46856,married,0,high_school,2,poor,14026,business
522,39,male,47575,widowed,0,high_school,1,poor,31054,car
523,40,female,37223,married,1,high_school,0,poor,14174,car
524,45,male,48445,divorced,5,high_school,2,poor,12377,business
525,25,male,30183,married,4,high_school,0,poor,36202,personal
526,49,male,25150,single,0,high_school,0,poor,35321,personal
527,55,female,46897,widowed,5,high_school,2,poor,38839,business
528,48,male,23850,divorced,1,high_school,0,poor,35928,education
529,38,male,39503,single,1,high_school,1,poor,49351,personal
530,60,female,29222,married,1,high_school,2,poor,11418,car
531,34,male,29267,married,0,high_school,2,poor,21920,personal
532,34,male,29518,widowed,0,high_school,1,poor,25658,education
533,67,female,28798,divorced,5,high_school,1,poor,34326,personal
534,68,male,32033,married,5,high_school,1,poor,45553,home
535,27,male,49039,widowed,2,high_school,0,poor,20300,car
536,53,female,49867,married,2,high_school,0,poor,24431,business
537,33,male,35329,married,4,high_school,2,poor,18308,car
538,24,female,26285,single,5,high_school,0,poor,31030,business
539,24,male,22079,widowed,5,high_school,2,poor,32843,home
540,28,male,39634,single,5,high_school,2,poor,24372,car
541,23,female,20123,married,1,high_school,0,poor,31961,personal
542,63,male,20909,divorced,3,high_school,0,poor,32692,education
543,30,female,28704,single,3,high_school,2,poor,31166,personal
544,44,male,27015,married,3,high_school,2,poor,28168,education
545,37,male,27922,widowed,4,high_school,2,poor,17454,education
546,20,female,37436,single,1,high_school,2,poor,43608,education
547,66,male,43664,single,3,high_school,1,poor,35591,education
548,60,male,25978,divorced,5,high_school,1,poor,38716,home
549,31,female,45633,divorced,2,high_school,2,poor,24610,home
550,18,female,45283,single,2,high_school,1,poor,26422,education
551,31,male,24832,single,5,high_school,0,poor,13042,car
552,59,male,23393,divorced,3,high_school,2,poor,24460,car
553,55,female,31926,divorced,4,high_school,0,poor,44792,home
554,68,male,21014,married,1,high_school,1,poor,20246,business
555,68,female,44134,widowed,5,high_school,1,poor,22508,education
556,46,male,31179,divorced,0,high_school,1,poor,33127,car
557,58,male,48416,single,3,high_school,0,poor,36082,education
558,62,female,38024,single,2,high_school,2,poor,20461,business
559,50,female,23917,divorced,4,high_school,0,poor,17378,business
560,43,female,45221,single,5,high_school,0,poor,27594,personal
561,40,female,28617,single,0,high_school,1,poor,20818,business
562,28,male,45315,divorced,5,high_school,0,poor,33104,business
563,67,male,38306,married,5,high_school,0,poor,41627,car
564,62,male,40308,married,5,high_school,1,poor,34015,car
565,21,female,40894,married,3,high_school,0,poor,15855,education
566,42,female,40041,divorced,5,high_school,1,poor,12655,personal
567,24,female,32935,single,0,high_school,2,poor,20250,business
568,44,female,44890,married,3,high_school,1,poor,36835,education
569,69,female,44023,widowed,2,high_school,2,poor,13587,business
570,60,female,33487,married,0,high_school,2,poor,41858,home
571,49,male,38226,married,3,high_school,1,poor,23927,education
572,66,female,26479,single,1,high_school,1,poor,23663,home
573,62,male,33642,divorced,1,high_school,0,poor,22306,home
574,44,male,25933,divorced,1,high_school,1,poor,37575,home
575,67,female,49409,married,2,high_school,0,poor,45490,business
576,55,male,32200,divorced,1,high_school,2,poor,37701,education
577,59,male,43832,married,3,high_school,0,poor,15053,education
578,61,female,28934,widowed,3,high_school,1,poor,43497,car
579,50,male,29847,married,3,high_school,1,poor,38777,car
580,31,female,32929,widowed,1,high_school,1,poor,24107,personal
581,49,male,39263,widowed,0,high_school,1,poor,25643,education
582,18,male,36296,married,0,high_school,2,poor,24309,education
583,45,male,48345,married,3,high_school,0,poor,24426,education
584,18,female,46045,widowed,4,high_school,1,poor,47617,education
585,48,female,21460,divorced,4,high_school,1,poor,46433,business
586,33,female,22191,widowed,2,high_school,1,poor,38642,business
587,41,female,32005,married,5,high_school,1,poor,34769,car
588,49,female,32281,divorced,2,high_school,0,poor,12422,education
589,44,male,41915,divorced,5,high_school,1,poor,44953,car
590,32,female,47527,single,0,high_school,1,poor,39653,business
591,40,male,48095,widowed,4,high_school,0,poor,42106,personal
592,52,female,37711,divorced,0,high_school,2,poor,27694,personal
593,22,male,40011,single,5,high_school,1,poor,31442,education
594,25,female,48257,single,4,high_school,2,poor,46203,car
595,51,female,37974,divorced,2,high_school,0,poor,21065,personal
596,22,female,40988,married,1,high_school,0,poor,19017,car
597,46,female,23656,single,2,high_school,1,poor,14925,home
598,47,male,33290,married,3,high_school,2,poor,45561,car
599,37,female,23252,married,1,high_school,2,poor,18688,personal
600,22,female,39909,widowed,4,high_school,0,poor,45376,home
601,70,female,46394,married,2,high_school,1,poor,36158,car
602,56,female,38960,widowed,1,high_school,1,poor,26279,education
603,65,male,33646,divorced,2,high_school,0,poor,45938,home
604,51,female,44822,widowed,3,high_school,0,poor,35193,home
605,57,female,34103,widowed,4,high_school,2,poor,28977,car
606,47,female,43902,divorced,5,high_school,0,poor,42674,home
607,36,male,20711,single,2,high_school,2,poor,45555,education
608,22,female,38550,widowed,1,high_school,0,poor,36402,personal
609,70,male,34578,single,5,high_school,0,poor,13880,home
610,23,male,35542,widowed,4,high_school,1,poor,49675,personal
611,27,female,47103,single,5,high_school,2,poor,31188,home
612,49,female,39030,widowed,2,high_school,0,poor,29414,personal
613,23,female,46816,single,1,high_school,1,poor,30538,personal
614,66,female,22170,divorced,4,high_school,2,poor,21995,car
615,49,female,35193,divorced,2,high_school,2,poor,41071,business
616,53,female,42066,single,1,high_school,2,poor,18553,home
617,46,male,49509,widowed,3,high_school,2,poor,28279,car
618,24,female,20581,single,1,high_school,0,poor,28111,business
619,54,male,23162,single,5,high_school,0,poor,48504,home
620,58,female,48156,divorced,3,high_school,1,poor,13547,business
621,27,male,32088,married,4,high_school,1,poor,33744,car
622,45,female,37971,single,3,high_school,0,poor,32797,personal
623,31,male,33478,married,1,high_school,1,poor,42354,personal
624,21,male,22121,single,0,high_school,0,poor,35036,car
625,38,female,43766,divorced,2,high_school,1,poor,37041,education
626,66,female,29967,divorced,5,high_school,2,poor,11697,business
627,70,female,22764,widowed,1,high_school,0,poor,49393,home
628,28,female,26088,married,0,high_school,1,poor,16509,car
629,43,male,29519,married,5,high_school,2,poor,45778,education
630,41,female,46368,widowed,3,high_school,2,poor,24735,car
631,36,male,36468,divorced,0,high_school,1,poor,11987,home
632,57,male,22156,married,2,high_school,2,poor,47639,personal
633,56,male,42887,widowed,5,high_school,0,poor,13849,business
634,28,male,26296,widowed,5,high_school,0,poor,21867,personal
635,26,female,33968,divorced,4,high_school,2,poor,24221,home
636,59,male,27404,married,2,high_school,2,poor,17148,car
637,51,female,20073,married,0,high_school,2,poor,32204,personal
638,19,male,22692,divorced,5,high_school,1,poor,22361,business
639,69,female,24197,single,5,high_school,2,poor,29085,education
640,54,male,29747,divorced,2,high_school,0,poor,17832,business
641,34,male,41901,single,2,high_school,1,poor,41841,car
642,66,female,46574,divorced,1,high_school,1,poor,13906,car
643,50,male,30012,married,0,high_school,1,poor,33476,business
644,22,female,38846,widowed,3,high_school,1,poor,37456,car
645,58,male,25141,widowed,1,high_school,1,poor,26095,education
646,34,male,24882,married,0,high_school,2,poor,42486,personal
647,53,male,31616,widowed,5,high_school,0,poor,29540,business
648,61,male,40529,married,5,high_school,0,poor,19535,education
649,47,male,28055,divorced,4,high_school,0,poor,27619,business
650,23,male,35912,single,5,high_school,2,poor,29039,car
651,34,female,34812,divorced,5,high_school,0,poor,19981,personal
652,49,male,22120,married,5,high_school,0,poor,30962,personal
653,42,male,23797,single,2,high_school,0,poor,40892,personal
654,40,male,46619,divorced,3,high_school,0,poor,38978,education
655,42,male,46221,widowed,1,high_school,1,poor,49034,car
656,39,male,44933,divorced,4,high_school,2,poor,36068,home
657,52,female,21532,married,2,high_school,0,poor,16602,personal
658,68,female,38981,widowed,5,high_school,1,poor,20358,personal
659,39,male,39207,widowed,3,high_school,0,poor,39894,personal
660,65,male,24744,single,3,high_school,2,poor,45567,car
661,31,male,36754,widowed,1,high_school,0,poor,29761,personal
662,32,male,26403,divorced,2,high_school,1,poor,34085,car
663,69,female,33773,married,2,high_school,1,poor,42519,personal
664,52,male,33317,divorced,4,high_school,2,poor,32130,education
665,32,female,25792,married,0,high_school,1,poor,44021,education
666,38,male,21818,divorced,1,high_school,2,poor,24952,business
667,36,male,40319,divorced,4,high_school,1,poor,40994,business
668,29,female,23073,divorced,0,high_school,0,poor,48670,car
669,56,male,22547,married,4,high_school,2,poor,13383,business
670,21,female,46157,single,3,high_school,0,poor,36053,education
671,52,male,44597,widowed,3,high_school,0,poor,27239,car
672,24,male,43445,divorced,4,high_school,1,poor,43096,education
673,53,female,28815,married,0,high_school,0,poor,26808,business
674,26,male,21670,single,5,high_school,0,poor,46362,personal
675,63,male,23740,married,4,high_school,2,poor,48193,business
676,26,male,24805,widowed,5,high_school,1,poor,22449,personal
677,64,female,36284,single,2,high_school,2,poor,11815,home
678,31,male,29912,divorced,4,high_school,2,poor,26331,business
679,40,female,30957,married,1,high_school,2,poor,22213,home
680,45,male,31748,divorced,3,high_school,2,poor,14220,business
681,51,male,26612,single,2,high_school,1,poor,47086,business
682,27,female,48212,divorced,3,high_school,1,poor,47871,home
683,58,female,41654,married,0,high_school,1,poor,49952,home
684,61,female,22739,widowed,5,high_school,1,poor,32507,home
685,36,male,25433,widowed,4,high_school,0,poor,27743,education
686,34,female,33266,divorced,4,high_school,1,poor,35986,personal
687,61,female,49542,single,1,high_school,0,poor,39529,car
688,51,male,26639,divorced,1,high_school,0,poor,30716,business
689,70,female,21488,married,5,high_school,0,poor,41511,personal
690,40,male,43902,divorced,3,high_school,0,poor,12522,home
691,35,female,26208,single,4,high_school,1,poor,25309,business
692,61,male,45266,married,3,high_school,2,poor,30706,car
693,34,female,43150,single,1,high_school,1,poor,33074,car
694,30,male,31916,divorced,3,high_school,0,poor,21463,business
695,34,male,21408,widowed,1,high_school,2,poor,17159,personal
696,60,male,29746,widowed,2,high_school,2,poor,40738,business
697,30,female,44692,widowed,2,high_school,1,poor,11286,car
698,44,female,33010,widowed,2,high_school,0,poor,29430,home
699,48,male,31659,widowed,4,high_school,1,poor,41312,car
700,66,female,48030,widowed,2,high_school,0,poor,20110,home
701,51,female,47752,divorced,0,high_school,0,poor,23385,business
702,64,female,38100,widowed,4,high_school,1,poor,32921,personal
703,59,female,46094,married,4,high_school,2,poor,12617,car
704,35,male,22682,widowed,0,high_school,1,poor,41108,car
705,52,female,41148,divorced,4,high_school,0,poor,44416,education
706,65,female,37573,married,2,high_school,2,poor,14527,education
707,66,male,25982,divorced,2,high_school,0,poor,15491,personal
708,24,male,38192,married,1,high_school,1,poor,36761,personal
709,56,male,25575,single,1,high_school,0,poor,13659,personal
710,43,female,23506,divorced,4,high_school,0,poor,31511,home
711,19,female,22957,widowed,0,high_school,1,poor,29570,car
712,27,female,44247,widowed,2,high_school,0,poor,10074,business
713,35,male,46538,single,4,high_school,0,poor,15006,car
714,45,male,28553,married,2,high_school,2,poor,35146,personal
715,37,female,48449,single,5,high_school,0,poor,35466,education
716,46,female,33401,widowed,1,high_school,1,poor,36348,business
717,69,male,20172,widowed,1,high_school,0,poor,49214,personal
718,18,female,39278,married,4,high_school,1,poor,35351,education
719,33,female,24459,divorced,0,high_school,1,poor,41745,education
720,64,male,47110,widowed,3,high_school,2,poor,39481,business
721,30,male,49300,married,2,high_school,0,poor,12287,personal
722,41,male,46430,married,5,high_school,1,poor,41500,home
723,34,male,43645,divorced,0,high_school,2,poor,34389,personal
724,30,male,44439,widowed,2,high_school,0,poor,26200,home
725,70,male,33860,married,0,high_school,0,poor,21859,car
726,63,male,35762,divorced,0,high_school,0,poor,29805,business
727,21,female,36203,widowed,2,high_school,1,poor,26443,personal
728,53,male,20919,widowed,3,high_school,1,poor,49494,education
729,68,male,28218,married,1,high_school,2,poor,24012,personal
730,52,female,49679,divorced,0,high_school,2,poor,37953,car
731,69,male,40418,married,4,high_school,0,poor,16425,education
732,38,male,42235,single,0,high_school,2,poor,10098,education
733,54,female,45097,married,1,high_school,1,poor,32308,education
